ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-02-27 00:02,45.92,44.73,44.1,50.57,32.8,41.05,38.76,37.23,16.69,17.03,17.9,15.57,21.8,18.05,18.88,22.19
2024-02-27 00:04,46.12,44.95,43.97,50.7,32.58,41.25,38.85,37.04,16.47,16.8,17.88,15.38,21.8,17.82,18.7,22.15
2024-02-27 00:06,46.68,45.32,43.92,50.98,32.52,41.57,38.75,36.98,16.2,16.57,17.8,15.18,21.8,17.62,18.7,22.09
2024-02-27 00:08,47.28,45.78,43.98,51.27,32.48,41.89,38.86,37.07,15.91,16.38,17.72,15.06,21.79,17.44,18.6,22.02
2024-02-27 00:10,48.03,46.58,44.22,51.66,32.86,42.51,39.0,37.23,16.0,16.41,17.7,14.93,21.8,17.52,18.57,21.92
2024-02-27 00:12,46.45,45.25,43.98,51.75,32.67,41.42,39.12,37.46,16.52,16.86,17.78,14.9,21.85,17.88,18.5,21.78
2024-02-27 00:14,45.04,44.12,43.67,51.77,32.52,40.71,39.22,37.51,17.02,17.3,17.93,14.86,21.9,18.18,18.41,21.74
2024-02-27 00:16,44.41,43.54,44.26,53.32,32.46,40.43,40.03,38.11,17.4,17.63,18.02,15.06,22.0,18.42,18.44,21.76
2024-02-27 00:18,44.8,43.91,44.42,51.82,32.64,40.78,39.73,38.02,17.27,17.51,18.02,15.59,22.0,18.32,18.73,21.97
2024-02-27 00:20,45.22,44.28,44.1,49.93,32.68,41.1,39.01,37.34,17.01,17.28,18.01,16.04,21.92,18.11,18.92,22.22
2024-02-27 00:22,45.68,44.49,43.84,48.92,32.62,41.19,38.36,36.78,16.72,17.09,18.0,16.18,21.9,17.96,19.08,22.39
2024-02-27 00:24,46.12,44.91,43.81,49.45,32.58,41.38,37.92,36.54,16.58,16.95,17.92,15.8,21.91,17.91,19.2,22.38
2024-02-27 00:27,45.17,44.01,43.52,49.8,32.35,40.57,37.79,36.7,16.89,17.25,18.0,15.6,22.0,18.18,19.16,22.22
2024-02-27 00:29,45.27,44.03,43.33,50.32,32.2,40.57,37.63,36.68,16.69,17.08,18.0,15.33,22.0,18.03,19.18,22.19
2024-02-27 00:31,45.83,44.51,43.32,50.69,32.18,41.03,37.81,36.73,16.44,16.82,17.98,15.19,21.91,17.8,19.02,22.1
2024-02-27 00:33,46.49,45.0,43.38,50.92,32.17,41.37,37.81,36.84,16.14,16.58,17.88,15.07,21.9,17.58,18.98,22.03
2024-02-27 00:35,47.47,45.93,43.57,51.22,32.43,42.04,38.02,36.96,15.99,16.43,17.8,15.0,21.83,17.52,18.83,21.93
2024-02-27 00:37,46.64,45.32,43.63,51.39,32.47,41.46,38.64,37.24,16.41,16.78,17.85,14.92,21.91,17.82,18.58,21.79
2024-02-27 00:39,45.18,44.1,43.43,51.53,32.28,40.68,38.94,37.48,16.9,17.22,17.93,14.88,21.99,18.11,18.47,21.7
2024-02-27 00:41,43.99,43.1,43.21,51.81,32.12,40.05,38.86,37.57,17.34,17.57,18.03,14.83,22.01,18.34,18.54,21.64
2024-02-27 00:43,44.15,43.19,43.47,51.59,32.12,40.26,39.01,37.76,17.22,17.48,18.07,15.26,22.0,18.22,18.62,21.73
2024-02-27 00:45,44.79,43.78,43.51,50.1,32.33,40.67,38.62,37.43,16.97,17.24,18.01,15.67,21.92,18.06,18.83,21.88
2024-02-27 00:47,45.48,44.22,43.44,50.19,32.41,41.03,38.18,37.08,16.64,17.01,17.94,15.42,21.9,17.87,18.94,22.0
2024-02-27 00:49,46.23,44.79,43.48,50.53,32.41,41.45,38.02,36.9,16.35,16.77,17.9,15.26,21.87,17.7,18.93,22.03
2024-02-27 00:52,45.75,44.48,43.49,50.84,32.34,41.04,38.32,37.11,16.6,16.99,17.9,15.11,21.94,17.92,18.77,21.89
2024-02-27 00:54,45.32,43.97,43.35,51.18,32.07,40.61,38.28,37.22,16.62,17.02,17.89,14.98,21.96,17.97,18.79,21.8
2024-02-27 00:56,45.72,44.33,43.34,51.32,32.03,40.88,38.35,37.3,16.37,16.79,17.81,14.86,21.9,17.74,18.62,21.71
2024-02-27 00:58,46.76,45.27,44.12,52.79,32.27,41.57,39.3,37.88,16.15,16.56,17.79,14.97,21.81,17.6,18.51,21.7
2024-02-27 01:00,47.54,45.99,44.49,51.39,32.62,42.17,39.45,38.02,16.0,16.44,17.79,15.52,21.76,17.47,18.63,21.77
2024-02-27 01:02,48.14,46.63,44.37,49.78,33.04,42.79,38.93,37.38,16.02,16.44,17.79,15.93,21.7,17.5,18.76,22.02
2024-02-27 01:04,46.66,45.52,44.15,48.67,32.94,41.7,38.58,36.99,16.59,16.89,17.83,16.27,21.82,17.97,18.92,22.2
2024-02-27 01:06,44.98,44.15,43.73,48.75,32.55,40.54,38.36,36.92,17.15,17.36,17.95,16.05,21.96,18.34,18.92,22.12
2024-02-27 01:08,43.72,43.03,43.19,49.28,32.24,39.79,38.22,36.79,17.57,17.72,18.16,15.75,22.08,18.57,18.95,22.15
2024-02-27 01:10,43.54,42.81,42.88,49.65,32.11,39.7,38.03,36.59,17.47,17.65,18.2,15.57,22.1,18.47,18.96,22.2
2024-02-27 01:12,44.26,43.35,42.9,49.98,32.07,40.23,38.14,36.66,17.07,17.31,18.1,15.39,22.01,18.12,18.83,22.13
2024-02-27 01:14,45.03,43.89,42.98,50.38,32.08,40.65,38.2,36.72,16.69,17.02,18.05,15.24,21.93,17.9,18.76,22.07
2024-02-27 01:17,45.93,44.56,43.07,50.65,32.19,41.08,38.36,36.76,16.38,16.77,17.98,15.12,21.89,17.75,18.67,22.0
2024-02-27 01:19,45.29,44.01,43.12,50.84,32.09,40.58,38.46,36.9,16.68,17.05,17.97,15.05,21.92,18.01,18.61,21.91
2024-02-27 01:21,45.06,43.71,43.0,51.0,31.92,40.32,38.39,36.87,16.62,17.0,17.98,14.94,21.92,17.98,18.58,21.89
2024-02-27 01:23,45.52,44.13,43.03,51.13,31.87,40.68,38.62,36.92,16.38,16.76,17.88,14.86,21.88,17.74,18.43,21.84
2024-02-27 01:25,46.22,44.79,43.43,51.42,31.95,41.14,39.08,37.19,16.1,16.53,17.8,15.0,21.8,17.55,18.3,21.75
2024-02-27 01:27,47.27,45.69,43.8,50.18,32.34,41.98,39.2,37.07,15.98,16.38,17.79,15.57,21.75,17.45,18.41,21.95
2024-02-27 01:29,46.79,45.53,43.72,49.57,32.6,41.73,38.97,37.06,16.33,16.69,17.81,15.62,21.81,17.73,18.5,21.93
2024-02-27 01:31,45.33,44.27,43.34,49.91,32.35,40.76,38.88,36.94,16.84,17.12,17.94,15.43,21.92,18.07,18.5,21.99
2024-02-27 01:33,44.02,43.2,43.0,50.1,32.11,39.96,38.85,36.85,17.31,17.52,18.06,15.3,22.0,18.35,18.45,21.97
2024-02-27 01:35,43.31,42.55,42.72,50.43,31.92,39.62,38.72,36.83,17.44,17.65,18.11,15.15,22.09,18.43,18.49,21.93
2024-02-27 01:37,43.97,43.03,42.68,50.66,31.9,40.05,38.85,36.92,17.07,17.32,18.09,15.05,22.0,18.12,18.4,21.83
2024-02-27 01:39,44.72,43.59,42.79,50.93,31.88,40.52,38.93,36.9,16.68,17.03,18.0,14.93,21.91,17.87,18.34,21.85
2024-02-27 01:42,45.71,44.33,43.14,51.93,31.95,40.99,39.13,37.09,16.36,16.76,17.94,14.85,21.87,17.68,18.35,21.82
2024-02-27 01:44,46.07,44.79,44.04,51.89,32.34,41.3,39.74,37.42,16.57,16.94,17.9,15.35,21.88,17.93,18.45,22.02
2024-02-27 01:46,45.2,44.02,43.72,49.86,32.25,40.58,39.03,36.95,16.86,17.2,17.99,15.86,22.0,18.16,18.68,22.18
2024-02-27 01:48,45.18,44.04,43.41,48.46,32.08,40.63,38.38,36.38,16.7,17.04,18.0,16.23,21.93,17.97,18.88,22.41
2024-02-27 01:50,45.66,44.32,43.24,48.33,32.05,40.93,38.02,36.17,16.46,16.85,17.93,16.05,21.9,17.78,18.91,22.39
2024-02-27 01:52,46.25,44.76,43.16,48.95,32.08,41.21,38.04,36.26,16.18,16.62,17.9,15.69,21.85,17.61,18.82,22.28
2024-02-27 01:54,47.02,45.52,43.29,49.46,32.33,41.77,38.18,36.32,16.08,16.54,17.83,15.48,21.8,17.57,18.71,22.2
2024-02-27 01:56,45.9,44.64,43.23,49.94,32.19,40.96,38.48,36.39,16.53,16.9,17.9,15.33,21.9,17.9,18.57,22.16
2024-02-27 01:58,44.56,43.52,42.9,50.16,31.95,40.15,38.72,36.51,17.02,17.31,18.02,15.22,22.0,18.21,18.43,22.05
2024-02-27 02:00,43.41,42.57,42.61,50.31,31.73,39.51,38.86,36.58,17.41,17.61,18.1,15.11,22.09,18.41,18.35,21.97
2024-02-27 02:02,43.49,42.59,42.45,50.37,31.61,39.61,38.87,36.8,17.18,17.43,18.1,15.06,22.07,18.24,18.29,21.82
2024-02-27 02:04,44.3,43.21,42.49,50.61,31.66,40.14,39.13,36.95,16.8,17.1,18.04,14.95,21.97,17.93,18.12,21.71
