ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-02-21 00:02,42.16,41.24,45.95,45.07,36.81,32.98,41.11,38.68,18.0,18.24,16.71,17.02,19.83,21.63,17.43,20.88
2024-02-21 00:04,41.2,40.43,46.06,45.07,36.12,32.25,41.18,38.77,18.29,18.48,16.56,16.89,20.04,21.95,17.33,20.8
2024-02-21 00:06,40.63,39.98,46.26,45.24,35.78,31.95,41.22,38.78,18.4,18.54,16.45,16.77,20.09,21.98,17.25,20.74
2024-02-21 00:08,40.65,40.03,46.29,45.22,35.73,31.98,41.18,38.78,18.31,18.44,16.32,16.7,20.01,21.88,17.19,20.63
2024-02-21 00:10,40.91,40.17,46.57,45.42,35.85,32.08,41.35,38.94,18.16,18.36,16.22,16.64,19.96,21.8,17.13,20.59
2024-02-21 00:12,41.02,40.22,46.68,45.48,35.95,32.17,41.44,39.12,18.06,18.28,16.19,16.6,19.86,21.66,17.1,20.5
2024-02-21 00:14,41.61,40.85,49.19,47.54,36.23,32.95,44.55,41.51,17.96,18.17,16.14,16.62,19.88,21.42,17.1,20.53
2024-02-21 00:16,43.83,43.04,52.65,50.62,37.98,34.92,48.07,44.19,18.01,18.25,16.35,16.78,19.91,21.38,17.29,20.92
2024-02-21 00:18,43.8,42.89,49.82,48.43,38.21,34.74,44.43,41.11,18.14,18.4,16.52,16.9,19.94,21.5,17.48,21.18
2024-02-21 00:20,42.88,42.01,47.96,46.81,37.52,34.12,42.83,39.55,18.1,18.37,16.5,16.9,19.9,21.46,17.36,21.12
2024-02-21 00:22,42.33,41.49,47.27,46.07,36.94,33.7,42.23,39.06,18.03,18.28,16.46,16.85,19.88,21.4,17.24,20.96
2024-02-21 00:24,41.97,41.11,46.93,45.73,36.82,33.37,41.98,38.94,17.98,18.21,16.4,16.8,19.72,21.36,17.14,20.85
2024-02-21 00:27,41.8,40.94,46.72,45.57,36.71,33.03,41.68,38.88,18.0,18.25,16.3,16.7,19.75,21.47,17.18,20.73
2024-02-21 00:29,41.02,40.27,46.76,45.59,36.15,32.52,41.52,38.91,18.27,18.47,16.25,16.63,19.96,21.67,17.2,20.66
2024-02-21 00:31,40.58,39.9,46.63,45.35,35.82,32.21,41.26,38.87,18.3,18.48,16.2,16.6,19.95,21.72,17.13,20.56
2024-02-21 00:33,40.63,39.9,46.54,45.26,35.99,32.13,41.04,38.88,18.22,18.38,16.1,16.6,19.77,21.67,17.1,20.43
2024-02-21 00:35,40.77,40.01,46.76,45.34,36.0,32.34,41.07,39.08,18.08,18.29,16.06,16.52,19.7,21.51,17.17,20.4
2024-02-21 00:37,40.92,40.06,46.71,45.36,35.95,32.37,40.68,39.01,17.96,18.2,15.98,16.48,19.7,21.42,17.26,20.35
2024-02-21 00:39,40.64,39.83,46.55,45.16,35.66,32.09,40.17,38.81,18.1,18.32,15.89,16.41,19.82,21.57,17.38,20.3
2024-02-21 00:41,40.53,39.7,48.66,46.9,35.6,32.3,41.62,40.22,18.12,18.38,15.81,16.36,19.89,21.51,17.44,20.32
2024-02-21 00:43,42.72,41.92,53.08,50.87,37.18,33.92,45.73,43.52,18.1,18.3,16.02,16.55,19.83,21.42,17.55,20.58
2024-02-21 00:45,43.99,43.07,52.39,50.41,38.37,34.77,45.39,42.81,18.05,18.29,16.33,16.84,19.74,21.43,17.72,20.93
2024-02-21 00:47,44.22,43.26,50.01,48.38,38.76,35.03,43.56,41.01,17.99,18.21,16.69,17.13,19.62,21.33,17.92,21.28
2024-02-21 00:49,43.07,42.16,47.4,46.1,37.84,34.03,41.3,39.08,18.12,18.38,16.8,17.17,19.83,21.57,18.0,21.25
2024-02-21 00:52,41.56,40.81,46.33,45.24,36.71,32.81,40.18,38.48,18.41,18.58,16.69,17.07,20.03,21.93,18.05,21.14
2024-02-21 00:54,40.85,40.16,45.85,44.86,36.11,32.12,39.48,38.28,18.43,18.57,16.61,16.98,20.01,21.97,18.06,20.95
2024-02-21 00:56,40.59,39.94,45.84,44.72,35.74,32.07,39.2,38.33,18.31,18.46,16.49,16.88,20.0,21.84,18.07,20.81
2024-02-21 00:58,40.72,40.02,46.0,44.9,35.82,31.85,39.24,38.48,18.16,18.36,16.38,16.78,19.85,21.9,17.94,20.71
2024-02-21 01:00,41.04,40.21,46.42,45.18,36.04,31.83,39.52,38.74,18.03,18.25,16.27,16.7,19.74,21.88,17.9,20.63
2024-02-21 01:02,40.85,40.05,46.65,45.29,35.97,31.81,39.48,38.84,18.14,18.37,16.16,16.63,19.82,21.9,17.9,20.62
2024-02-21 01:04,40.61,39.73,46.68,45.31,35.77,31.59,39.35,38.86,18.17,18.41,16.1,16.58,19.81,21.97,17.9,20.53
2024-02-21 01:06,40.62,39.82,46.57,45.18,35.7,31.5,39.13,38.82,18.09,18.28,16.0,16.5,19.8,21.93,17.9,20.4
2024-02-21 01:08,40.71,39.92,47.23,45.6,35.69,31.69,39.7,39.38,17.98,18.19,15.9,16.43,19.74,21.78,17.86,20.4
2024-02-21 01:10,42.68,41.86,52.3,50.08,37.22,33.33,45.43,43.9,17.9,18.13,16.04,16.52,19.69,21.64,17.83,20.64
2024-02-21 01:12,43.73,42.88,50.91,49.15,38.33,33.93,43.68,41.92,18.03,18.28,16.24,16.68,19.73,21.88,17.97,21.04
