ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-02-24 00:02,47.3,47.47,43.61,53.95,36.77,32.12,38.91,38.96,17.17,17.04,19.11,15.32,20.96,23.5,19.88,22.22
2024-02-24 00:04,47.23,47.34,43.58,54.01,36.73,31.95,38.95,38.84,17.1,17.0,19.1,15.22,20.91,23.54,19.76,22.27
2024-02-24 00:06,47.2,47.28,43.52,54.14,36.8,31.85,39.07,38.77,17.08,16.99,19.05,15.13,20.83,23.52,19.67,22.25
2024-02-24 00:08,47.23,47.34,43.57,54.25,36.77,31.96,39.0,38.88,17.01,16.9,19.0,15.02,20.85,23.41,19.69,22.16
2024-02-24 00:10,47.15,47.23,43.5,54.36,36.58,31.86,38.9,38.89,17.0,16.9,19.0,15.0,20.9,23.43,19.71,22.15
2024-02-24 00:12,47.12,47.19,43.52,54.3,36.69,31.69,38.95,38.95,17.0,16.88,19.0,15.0,20.78,23.48,19.64,22.07
2024-02-24 00:14,47.08,47.21,43.47,54.23,36.8,31.78,39.09,38.89,17.0,16.8,18.91,14.96,20.69,23.38,19.51,22.06
2024-02-24 00:16,47.05,47.16,43.52,54.33,36.78,31.8,39.22,38.99,16.95,16.8,18.88,14.9,20.64,23.35,19.41,21.94
2024-02-24 00:18,46.94,47.0,43.59,54.32,36.68,31.82,39.2,39.15,17.0,16.9,18.8,14.9,20.71,23.32,19.43,21.85
2024-02-24 00:20,46.92,47.03,43.63,54.36,36.73,31.82,38.91,39.2,17.0,16.84,18.78,14.84,20.7,23.3,19.57,21.8
2024-02-24 00:22,46.8,46.88,43.68,54.52,36.62,31.78,38.95,39.35,17.0,16.88,18.77,14.8,20.7,23.3,19.53,21.72
2024-02-24 00:24,46.72,46.84,43.66,54.49,36.58,31.77,39.01,39.33,17.0,16.82,18.7,14.8,20.65,23.27,19.48,21.69
2024-02-24 00:27,46.71,46.78,43.62,54.46,36.63,31.62,38.86,39.33,16.92,16.8,18.73,14.78,20.57,23.28,19.51,21.7
2024-02-24 00:29,46.59,46.7,43.43,54.33,36.62,31.66,38.8,39.12,16.9,16.79,18.73,14.76,20.5,23.15,19.42,21.73
2024-02-24 00:31,46.51,46.59,43.39,54.23,36.42,31.63,38.84,39.35,16.89,16.72,18.7,14.72,20.55,23.06,19.38,21.53
2024-02-24 00:33,46.69,46.75,43.4,54.28,36.35,31.85,38.86,39.52,16.81,16.7,18.7,14.8,20.61,22.98,19.33,21.45
2024-02-24 00:35,46.82,46.83,43.52,54.67,36.28,31.93,39.02,39.73,16.8,16.7,18.7,14.81,20.65,22.95,19.28,21.36
2024-02-24 00:37,47.77,47.8,44.53,55.56,36.77,32.59,39.43,40.05,16.9,16.81,18.7,15.2,20.81,22.9,19.43,21.48
2024-02-24 00:39,47.53,47.61,44.31,53.38,36.78,32.83,39.2,39.9,17.0,16.91,18.7,15.55,20.88,22.9,19.55,21.61
2024-02-24 00:41,47.03,47.1,43.91,53.04,36.56,32.47,38.97,39.75,17.02,16.92,18.7,15.39,20.82,22.98,19.57,21.6
2024-02-24 00:43,46.62,46.72,43.67,52.95,36.23,32.31,38.69,39.58,17.0,16.9,18.73,15.3,20.83,22.9,19.57,21.6
2024-02-24 00:45,46.47,46.58,43.46,52.95,36.29,31.97,38.71,39.44,17.0,16.88,18.7,15.22,20.71,23.07,19.48,21.6
2024-02-24 00:47,46.37,46.48,43.39,53.05,36.11,31.76,38.76,39.23,16.94,16.8,18.7,15.13,20.72,23.1,19.42,21.65
2024-02-24 00:49,46.4,46.52,43.28,53.14,36.14,31.78,38.65,39.29,16.9,16.8,18.7,15.04,20.7,23.03,19.43,21.54
2024-02-24 00:52,46.4,46.48,43.22,53.33,36.05,31.73,38.65,39.33,16.9,16.8,18.71,15.0,20.72,23.05,19.4,21.51
2024-02-24 00:54,46.42,46.51,43.2,53.21,35.94,31.84,38.59,39.37,16.9,16.73,18.69,14.97,20.76,22.92,19.4,21.48
2024-02-24 00:56,46.56,46.62,43.38,53.57,35.92,32.01,38.78,39.36,16.88,16.71,18.7,15.0,20.82,22.85,19.35,21.5
2024-02-24 00:58,46.61,46.66,43.24,53.48,35.81,32.08,38.9,39.53,16.81,16.7,18.68,14.91,20.85,22.82,19.3,21.4
2024-02-24 01:00,46.52,46.64,43.3,53.58,35.92,31.91,38.79,39.42,16.8,16.68,18.6,14.83,20.71,22.89,19.3,21.4
2024-02-24 01:02,46.58,46.68,43.24,53.63,36.13,31.88,38.87,39.33,16.8,16.6,18.59,14.78,20.6,22.88,19.17,21.4
2024-02-24 01:04,47.35,47.46,44.27,56.34,36.48,32.38,39.51,39.95,16.8,16.68,18.54,14.74,20.68,22.78,19.14,21.31
2024-02-24 01:06,49.82,49.98,46.38,58.77,37.93,34.2,40.55,41.22,16.86,16.76,18.51,15.1,20.88,22.62,19.43,21.35
2024-02-24 01:08,50.17,50.34,46.7,57.51,38.48,34.53,40.52,41.63,17.01,16.88,18.58,15.49,20.92,22.79,19.68,21.38
2024-02-24 01:10,49.79,49.99,46.65,56.05,38.32,34.63,40.27,41.64,17.14,17.03,18.6,15.85,21.04,22.79,19.83,21.47
2024-02-24 01:12,48.97,49.2,45.98,54.08,37.92,34.35,39.67,41.1,17.2,17.1,18.68,16.03,21.07,22.8,19.98,21.61
2024-02-24 01:14,47.99,48.19,44.88,53.19,37.33,33.68,38.89,40.57,17.2,17.03,18.71,15.77,20.97,22.81,20.0,21.57
2024-02-24 01:17,47.35,47.55,44.22,52.94,36.92,32.91,38.49,40.23,17.12,16.99,18.74,15.54,20.87,22.97,19.91,21.47
2024-02-24 01:19,47.12,47.28,43.88,53.14,36.73,32.75,38.65,40.13,17.04,16.9,18.8,15.36,20.78,22.86,19.71,21.47
2024-02-24 01:21,47.0,47.08,43.53,53.29,36.73,32.54,38.82,39.93,16.97,16.85,18.81,15.21,20.63,22.88,19.52,21.46
2024-02-24 01:23,46.88,46.97,43.38,53.33,36.73,32.4,38.64,40.03,16.9,16.8,18.8,15.1,20.54,22.86,19.54,21.32
2024-02-24 01:25,46.81,46.82,43.07,53.43,36.77,32.1,38.73,39.83,16.83,16.75,18.8,14.95,20.41,22.91,19.36,21.33
2024-02-24 01:27,46.7,46.72,42.98,53.56,36.56,31.97,38.96,39.8,16.8,16.7,18.8,14.88,20.44,22.89,19.2,21.26
2024-02-24 01:29,46.68,46.66,42.84,53.53,36.36,32.09,38.84,39.87,16.74,16.7,18.8,14.8,20.5,22.72,19.26,21.21
2024-02-24 01:31,46.56,46.58,42.87,53.51,36.27,32.09,38.69,39.88,16.73,16.68,18.8,14.8,20.48,22.72,19.26,21.15
2024-02-24 01:33,46.51,46.47,42.74,53.51,36.18,31.92,38.75,39.66,16.7,16.6,18.72,14.72,20.47,22.74,19.19,21.2
2024-02-24 01:35,46.68,46.68,43.15,54.38,36.25,31.91,38.76,39.58,16.69,16.6,18.62,14.69,20.46,22.78,19.21,21.27
2024-02-24 01:37,47.48,47.53,44.08,54.73,36.63,32.33,39.0,39.93,16.73,16.64,18.6,15.14,20.6,22.81,19.38,21.31
2024-02-24 01:39,47.22,47.19,43.66,52.67,36.5,32.52,38.63,39.83,16.8,16.77,18.62,15.43,20.67,22.72,19.5,21.33
2024-02-24 01:42,46.72,46.75,43.26,52.44,36.35,32.23,38.48,39.64,16.8,16.7,18.63,15.23,20.55,22.74,19.42,21.3
2024-02-24 01:44,46.48,46.54,43.07,52.47,36.2,32.13,38.6,39.64,16.8,16.7,18.61,15.12,20.56,22.7,19.28,21.25
2024-02-24 01:46,46.46,46.44,42.98,52.67,36.03,32.09,38.5,39.78,16.73,16.68,18.6,14.97,20.58,22.64,19.3,21.12
2024-02-24 01:48,46.38,46.37,42.82,52.88,36.08,32.01,38.46,39.58,16.7,16.6,18.65,14.86,20.44,22.62,19.26,21.2
2024-02-24 01:50,46.32,46.31,42.78,53.03,36.09,31.92,38.55,39.43,16.7,16.6,18.61,14.75,20.4,22.63,19.15,21.22
2024-02-24 01:52,46.36,46.32,42.77,53.26,36.08,31.93,38.52,39.34,16.62,16.59,18.6,14.7,20.4,22.6,19.17,21.23
2024-02-24 01:54,46.63,46.62,43.26,54.53,36.32,31.8,38.48,39.48,16.6,16.52,18.57,14.66,20.33,22.78,19.27,21.27
2024-02-24 01:56,48.64,48.74,45.18,57.02,37.66,32.77,39.55,40.49,16.64,16.57,18.5,14.96,20.34,22.81,19.31,21.2
2024-02-24 01:58,48.95,48.96,45.43,55.55,37.95,33.4,39.61,40.58,16.78,16.72,18.4,15.36,20.54,22.71,19.48,21.35
2024-02-24 02:00,48.51,48.56,45.21,54.01,37.62,33.45,39.26,40.39,16.93,16.85,18.51,15.74,20.65,22.72,19.61,21.43
2024-02-24 02:02,47.97,48.03,44.92,52.74,37.17,33.43,39.08,40.2,17.05,16.96,18.58,16.02,20.84,22.67,19.7,21.54
2024-02-24 02:04,47.15,47.19,44.07,51.88,36.79,33.08,38.55,39.67,17.03,16.97,18.61,15.82,20.74,22.62,19.7,21.61
2024-02-24 02:07,46.98,47.09,43.93,52.49,36.74,32.76,38.43,39.42,17.0,16.9,18.7,15.73,20.67,22.69,19.72,21.66
2024-02-24 02:09,46.9,47.04,43.97,51.75,36.66,32.84,38.22,39.4,17.09,16.99,18.71,16.03,20.74,22.73,19.86,21.69
2024-02-24 02:11,46.47,46.52,43.32,51.07,36.32,32.61,37.87,39.2,17.1,17.0,18.83,15.9,20.76,22.72,19.87,21.72
2024-02-24 02:13,46.23,46.28,42.91,51.39,36.38,32.0,37.98,38.96,17.04,16.92,18.9,15.63,20.6,22.98,19.7,21.66
2024-02-24 02:15,46.18,46.22,42.63,51.75,36.32,31.74,38.0,39.07,16.96,16.86,18.9,15.41,20.54,23.01,19.57,21.53
2024-02-24 02:17,46.18,46.19,42.49,52.11,36.37,31.8,38.1,39.14,16.9,16.8,18.9,15.22,20.44,22.84,19.46,21.44
2024-02-24 02:19,46.16,46.14,42.48,52.38,36.3,31.74,38.35,39.08,16.8,16.72,18.86,15.08,20.39,22.88,19.33,21.43
2024-02-24 02:21,46.16,46.15,42.38,52.54,36.34,31.65,38.24,39.07,16.78,16.7,18.84,14.98,20.33,22.8,19.3,21.38
2024-02-24 02:23,46.18,46.12,42.14,52.6,36.27,31.72,38.23,39.27,16.7,16.62,18.9,14.91,20.33,22.71,19.3,21.24
2024-02-24 02:25,46.3,46.19,42.16,52.83,36.3,31.52,38.4,39.4,16.65,16.6,18.87,14.84,20.27,22.83,19.2,21.2
