ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-04-12 00:02,43.93,49.92,50.58,54.48,38.39,47.0,44.07,50.82,18.42,16.45,16.82,15.45,19.96,17.18,17.7,17.9
2024-04-12 00:04,43.89,49.33,50.38,52.82,38.21,46.31,44.03,50.94,18.65,16.86,17.07,16.28,20.23,17.62,17.84,17.97
2024-04-12 00:06,43.04,48.5,49.65,51.79,37.71,45.65,43.54,50.52,18.83,16.92,17.2,16.28,20.3,17.67,17.93,18.07
2024-04-12 00:08,42.68,48.52,49.53,52.2,37.61,45.63,43.37,50.32,18.9,16.81,17.11,16.07,20.3,17.6,17.91,18.06
2024-04-12 00:10,42.7,48.73,49.63,52.5,37.62,45.94,43.19,50.22,18.89,16.8,17.03,15.88,20.3,17.52,17.96,18.07
2024-04-12 00:12,42.64,48.63,49.73,52.88,37.42,45.96,43.19,50.15,18.81,16.72,17.0,15.73,20.31,17.4,17.91,18.01
2024-04-12 00:14,42.75,48.8,49.76,53.21,37.47,46.12,43.27,50.16,18.78,16.64,16.94,15.62,20.3,17.31,17.88,18.0
2024-04-12 00:16,42.93,49.13,49.97,53.57,37.64,46.41,43.42,50.23,18.77,16.6,16.9,15.5,20.3,17.3,17.8,18.0
2024-04-12 00:18,43.18,49.19,50.07,53.74,37.58,46.48,43.44,50.25,18.69,16.61,16.82,15.44,20.3,17.3,17.8,18.0
2024-04-12 00:20,43.15,49.13,50.23,54.17,37.48,46.36,43.67,50.34,18.67,16.6,16.8,15.41,20.35,17.3,17.73,18.0
2024-04-12 00:22,43.46,49.73,51.4,55.41,37.82,46.79,44.73,51.38,18.76,16.6,16.89,15.81,20.3,17.31,17.78,17.96
2024-04-12 00:24,43.72,50.23,51.13,53.48,38.24,47.33,44.69,51.55,18.84,16.6,17.12,16.5,20.3,17.3,17.94,18.07
2024-04-12 00:27,43.46,50.12,50.27,51.5,38.23,47.43,44.12,51.09,18.95,16.67,17.36,16.94,20.33,17.3,18.07,18.18
2024-04-12 00:29,43.26,49.8,49.75,51.41,38.15,47.21,43.65,50.61,18.91,16.68,17.32,16.62,20.3,17.3,18.1,18.2
