ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-04-08 00:02,41.5,47.25,46.93,53.25,31.57,45.33,42.44,49.63,19.2,17.1,17.88,15.7,23.17,17.5,18.2,18.2
2024-04-08 00:04,41.57,47.29,46.94,53.35,31.61,45.34,42.56,49.72,19.2,17.07,17.89,15.7,23.2,17.5,18.2,18.2
2024-04-08 00:06,41.6,47.35,46.95,53.28,31.58,45.48,42.53,49.7,19.2,17.01,17.85,15.66,23.2,17.48,18.19,18.2
2024-04-08 00:08,41.51,47.34,46.92,53.35,31.55,45.43,42.47,49.7,19.2,17.0,17.8,15.6,23.19,17.45,18.2,18.19
2024-04-08 00:10,41.43,47.36,46.93,53.37,31.51,45.47,42.49,49.76,19.2,17.0,17.8,15.6,23.14,17.4,18.19,18.11
2024-04-08 00:12,41.43,47.42,46.93,53.36,31.54,45.52,42.55,49.75,19.2,17.0,17.8,15.6,23.1,17.4,18.12,18.1
2024-04-08 00:14,41.37,47.32,46.92,53.37,31.57,45.48,42.57,49.75,19.2,17.0,17.8,15.6,23.1,17.4,18.1,18.1
2024-04-08 00:16,41.38,47.32,46.87,53.33,31.55,45.44,42.59,49.77,19.15,16.94,17.8,15.6,23.1,17.4,18.1,18.1
2024-04-08 00:18,41.42,47.34,46.92,53.29,31.56,45.5,42.65,49.78,19.1,16.9,17.8,15.67,23.04,17.36,18.1,18.1
2024-04-08 00:20,41.47,47.4,46.91,53.15,31.6,45.56,42.68,49.86,19.13,16.9,17.8,15.74,23.0,17.3,18.1,18.1
2024-04-08 00:22,41.49,47.53,47.02,53.13,31.69,45.7,42.8,49.97,19.15,16.9,17.81,15.8,22.98,17.3,18.1,18.1
2024-04-08 00:24,41.55,47.54,46.88,52.73,31.74,45.8,42.74,49.82,19.1,16.9,17.83,15.88,22.92,17.22,18.09,18.1
2024-04-08 00:27,41.65,47.65,46.9,52.6,31.81,45.96,42.8,49.88,19.1,16.88,17.9,15.97,22.92,17.21,18.1,18.14
2024-04-08 00:29,41.7,47.7,46.91,52.85,31.88,45.92,42.81,49.85,19.1,16.9,17.9,15.93,22.9,17.27,18.1,18.15
2024-04-08 00:31,42.04,48.08,47.53,52.69,32.09,46.28,43.33,50.43,19.11,16.9,17.98,16.46,22.9,17.3,18.18,18.23
2024-04-08 00:33,42.06,48.15,47.07,51.83,32.31,46.38,42.89,50.07,19.12,16.93,18.02,16.47,22.9,17.3,18.3,18.3
2024-04-08 00:35,41.97,48.02,46.88,51.57,32.23,46.28,42.65,49.84,19.13,16.98,18.08,16.46,22.9,17.3,18.3,18.3
2024-04-08 00:37,41.82,47.8,46.67,51.54,32.08,46.14,42.47,49.68,19.12,16.96,18.1,16.4,22.9,17.3,18.3,18.3
2024-04-08 00:39,41.64,47.72,46.61,51.59,31.98,46.02,42.54,49.58,19.19,16.9,18.1,16.36,22.9,17.3,18.3,18.31
2024-04-08 00:41,41.66,47.8,46.56,51.63,32.0,46.04,42.54,49.47,19.16,16.9,18.08,16.3,22.9,17.29,18.22,18.32
2024-04-08 00:43,41.63,47.75,46.5,51.44,31.97,46.01,42.5,49.41,19.1,16.9,18.09,16.31,22.9,17.2,18.23,18.3
2024-04-08 00:45,41.82,47.78,46.47,51.63,31.97,46.1,42.46,49.4,19.07,16.9,18.09,16.3,22.9,17.2,18.29,18.3
2024-04-08 00:47,41.74,47.72,46.42,51.49,31.96,46.02,42.35,49.4,19.1,16.9,18.1,16.3,22.9,17.21,18.3,18.3
2024-04-08 00:49,41.78,47.63,46.39,51.55,31.87,45.99,42.3,49.37,19.01,16.9,18.1,16.26,22.9,17.2,18.3,18.3
2024-04-08 00:52,41.81,47.65,46.38,51.52,31.85,45.95,42.21,49.29,19.0,16.89,18.07,16.25,22.9,17.2,18.3,18.32
2024-04-08 00:54,41.8,47.58,46.3,51.55,31.88,45.92,42.12,49.13,19.0,16.83,18.0,16.2,22.82,17.2,18.29,18.33
2024-04-08 00:56,41.71,47.61,46.33,51.57,31.82,45.92,42.17,49.12,18.98,16.8,18.0,16.16,22.81,17.17,18.24,18.3
2024-04-08 00:58,41.73,47.68,46.32,51.71,31.87,46.03,42.18,49.12,18.98,16.8,17.97,16.04,22.8,17.1,18.2,18.3
2024-04-08 01:00,41.7,47.62,46.34,51.91,31.91,45.88,42.22,49.2,18.97,16.8,17.91,16.0,22.8,17.19,18.19,18.23
2024-04-08 01:02,41.7,47.63,46.39,51.96,31.95,45.9,42.21,49.25,18.97,16.8,17.9,16.0,22.8,17.2,18.2,18.2
