ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-03-17 00:02,46.22,45.38,49.92,56.58,34.21,42.3,48.92,55.01,17.27,17.47,16.3,14.2,21.66,18.31,15.7,16.01
2024-03-17 00:04,44.88,44.27,49.87,56.48,33.92,41.89,48.87,54.98,17.73,17.88,16.3,14.2,21.73,18.46,15.67,16.0
2024-03-17 00:06,43.58,43.2,49.79,56.45,33.65,41.22,48.83,54.95,18.18,18.22,16.3,14.11,21.82,18.7,15.61,15.91
2024-03-17 00:08,42.57,42.45,49.69,56.37,33.38,40.51,48.73,54.9,18.54,18.48,16.25,14.1,21.92,18.94,15.6,15.9
2024-03-17 00:10,41.85,41.88,49.61,56.3,33.2,39.96,48.63,54.81,18.83,18.69,16.27,14.1,22.03,19.18,15.6,15.9
2024-03-17 00:12,41.33,41.39,49.61,56.37,32.97,39.4,48.62,54.83,18.97,18.83,16.2,14.08,22.1,19.38,15.6,15.9
2024-03-17 00:14,41.99,41.85,49.56,56.32,32.87,39.07,48.62,54.88,18.5,18.43,16.2,14.0,22.04,19.39,15.58,15.8
2024-03-17 00:16,43.23,42.9,49.57,56.37,32.95,39.42,48.57,54.91,17.91,17.95,16.2,13.99,21.96,19.17,15.57,15.8
2024-03-17 00:18,43.85,43.29,49.63,56.57,33.1,39.95,48.62,54.9,17.77,17.89,16.12,13.93,21.9,18.93,15.5,15.8
2024-03-17 00:20,43.82,43.15,51.06,58.13,33.15,40.26,49.92,56.18,17.92,18.1,16.2,14.41,21.9,18.9,15.58,15.81
2024-03-17 00:22,44.82,44.08,50.82,55.7,33.56,40.83,49.57,56.17,17.6,17.79,16.33,14.96,21.83,18.81,15.78,15.94
2024-03-17 00:24,45.6,44.73,49.97,54.96,33.66,41.18,48.7,55.3,17.23,17.44,16.33,14.75,21.75,18.58,15.8,16.0
2024-03-17 00:27,46.07,45.16,49.62,54.9,33.79,41.73,48.3,54.87,17.15,17.38,16.3,14.58,21.7,18.41,15.8,15.97
2024-03-17 00:29,44.76,44.0,49.36,55.06,33.47,41.41,48.14,54.58,17.57,17.74,16.3,14.43,21.78,18.44,15.73,15.93
2024-03-17 00:31,43.43,42.93,49.23,55.19,33.21,40.85,48.1,54.48,18.0,18.1,16.3,14.3,21.83,18.62,15.69,15.9
2024-03-17 00:33,42.44,42.18,49.1,55.39,32.97,40.22,48.07,54.44,18.39,18.37,16.28,14.22,21.92,18.85,15.63,15.89
2024-03-17 00:35,41.57,41.52,49.07,55.46,32.86,39.68,48.11,54.44,18.73,18.64,16.21,14.13,21.99,19.09,15.6,15.8
2024-03-17 00:37,40.99,41.02,49.18,55.7,32.71,39.2,48.21,54.56,18.97,18.85,16.2,14.1,22.08,19.3,15.6,15.8
