ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-04-07 00:02:02,40.76,43.08,48.83,51.82,34.04,41.72,46.70,53.80,18.29,17.30,15.88,14.83,20.55,17.59,15.45,15.60
2024-04-07 00:04:07,41.06,43.28,48.87,52.57,34.08,42.02,46.83,53.82,18.20,17.27,15.80,14.50,20.55,17.53,15.34,15.54
2024-04-07 00:06:12,40.88,42.93,48.96,53.26,33.95,41.62,46.95,53.84,18.17,17.33,15.70,14.22,20.53,17.62,15.24,15.50
2024-04-07 00:08:17,41.07,43.22,49.09,53.78,33.91,41.96,47.09,53.90,17.96,17.06,15.60,14.02,20.44,17.32,15.16,15.43
2024-04-07 00:10:22,41.44,43.73,49.14,54.23,34.03,42.54,47.22,53.97,17.73,16.81,15.52,13.83,20.29,17.03,15.07,15.34
2024-04-07 00:12:27,42.08,44.38,49.66,54.26,34.27,43.23,47.58,54.33,17.63,16.75,15.51,14.18,20.28,16.92,15.05,15.35
2024-04-07 00:14:32,41.80,43.90,49.28,52.08,34.30,42.62,47.11,54.08,17.82,17.00,15.66,14.86,20.32,17.26,15.26,15.45
2024-04-07 00:16:37,41.11,43.17,48.90,51.98,34.08,41.75,46.73,53.74,18.07,17.26,15.68,14.61,20.41,17.62,15.28,15.46
2024-04-07 00:18:42,40.32,42.31,48.77,52.44,33.77,40.76,46.62,53.62,18.32,17.52,15.60,14.34,20.50,17.91,15.20,15.40
2024-04-07 00:20:47,39.65,41.63,48.70,52.94,33.45,40.03,46.57,53.51,18.53,17.68,15.52,14.09,20.59,18.12,15.12,15.34
2024-04-07 00:22:52,39.17,41.14,48.79,53.43,33.18,39.43,46.72,53.67,18.69,17.86,15.44,13.87,20.65,18.31,15.03,15.24
2024-04-07 00:24:57,38.90,40.82,49.45,54.67,33.02,39.10,47.26,54.17,18.83,18.01,15.40,13.88,20.78,18.47,15.00,15.20
2024-04-07 00:27:02,38.92,40.79,49.45,53.02,33.10,39.07,47.25,54.28,18.95,18.12,15.52,14.54,20.84,18.59,15.12,15.28
2024-04-07 00:29:07,39.03,41.05,48.89,51.02,33.02,39.52,46.62,53.84,18.82,17.91,15.69,15.14,20.90,18.28,15.29,15.43
2024-04-07 00:31:12,39.43,41.67,48.40,49.63,32.97,40.37,46.16,53.39,18.57,17.58,15.85,15.52,20.83,17.86,15.44,15.55
2024-04-07 00:33:17,39.93,42.26,47.96,49.65,33.13,41.17,45.83,53.02,18.28,17.30,15.88,15.27,20.67,17.49,15.45,15.59
2024-04-07 00:35:22,40.09,42.22,47.89,50.67,33.22,41.08,45.92,53.00,18.20,17.34,15.80,14.81,20.60,17.57,15.33,15.51
2024-04-07 00:37:27,39.98,42.02,47.93,51.47,33.10,40.81,46.05,53.05,18.12,17.26,15.72,14.46,20.54,17.50,15.21,15.41
2024-04-07 00:39:32,40.39,42.57,48.02,52.21,33.12,41.46,46.20,53.11,17.87,16.94,15.63,14.15,20.48,17.14,15.11,15.34
2024-04-07 00:41:37,41.01,43.29,48.25,52.95,33.30,42.33,46.53,53.33,17.63,16.70,15.50,13.91,20.36,16.84,14.96,15.23
2024-04-07 00:43:42,41.20,43.31,48.78,53.05,33.48,42.21,46.87,53.72,17.66,16.83,15.46,14.17,20.37,17.06,14.98,15.22
2024-04-07 00:45:47,40.97,42.94,48.64,51.26,33.54,41.63,46.58,53.65,17.88,17.09,15.65,14.85,20.40,17.38,15.20,15.36
2024-04-07 00:47:52,40.51,42.42,48.43,51.35,33.55,40.94,46.37,53.48,18.12,17.32,15.64,14.63,20.47,17.70,15.21,15.40
2024-04-07 00:49:57,40.03,41.98,48.43,51.87,33.39,40.36,46.33,53.39,18.29,17.48,15.60,14.42,20.53,17.92,15.20,15.40
2024-04-07 00:52:02,39.59,41.52,48.51,52.59,33.25,39.87,46.48,53.45,18.48,17.68,15.54,14.13,20.60,18.13,15.11,15.31
2024-04-07 00:54:07,39.18,41.07,48.66,53.19,33.08,39.36,46.68,53.63,18.66,17.84,15.48,13.94,20.72,18.32,15.03,15.26
2024-04-07 00:56:12,38.98,40.78,49.27,54.22,32.87,39.02,47.18,54.12,18.78,17.98,15.41,13.96,20.83,18.48,15.00,15.20
2024-04-07 00:58:17,38.98,40.88,49.08,52.21,32.77,39.13,46.88,54.01,18.75,17.92,15.55,14.66,20.89,18.38,15.14,15.30
2024-04-07 01:00:22,39.41,41.55,48.61,50.53,32.85,40.04,46.39,53.59,18.52,17.58,15.71,15.18,20.84,17.93,15.32,15.44
2024-04-07 01:02:27,39.96,42.27,48.14,49.26,33.03,41.03,45.94,53.22,18.32,17.30,15.88,15.59,20.76,17.53,15.48,15.57
2024-04-07 01:04:32,40.23,42.42,47.86,49.28,33.22,41.38,45.71,52.99,18.23,17.32,15.93,15.42,20.70,17.51,15.52,15.60
2024-04-07 01:06:37,40.12,42.25,47.88,50.52,33.18,41.07,45.91,53.13,18.20,17.32,15.88,14.88,20.62,17.52,15.41,15.52
2024-04-07 01:08:42,40.44,42.78,48.05,51.42,33.24,41.65,46.17,53.27,17.94,16.98,15.74,14.53,20.53,17.17,15.25,15.43
2024-04-07 01:10:47,41.03,43.42,48.19,52.31,33.38,42.42,46.38,53.32,17.68,16.72,15.65,14.17,20.40,16.87,15.12,15.36
