ts,humidity1,humidity2,humidity3,humidity4,humidity5,humidity6,humidity7,humidity8,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8
2024-04-10 00:02:02,43.94,45.01,47.72,52.12,28.48,42.74,34.49,48.91,16.46,16.09,15.28,13.55,23.10,16.67,18.98,16.05
2024-04-10 00:04:07,44.00,45.10,47.72,52.10,28.43,42.75,34.42,48.87,16.35,15.98,15.12,13.45,23.03,16.61,19.12,16.02
2024-04-10 00:06:12,44.29,45.36,48.20,52.60,28.51,42.93,34.52,49.21,16.22,15.86,15.03,13.38,22.95,16.49,19.11,16.00
2024-04-10 00:08:17,44.50,45.61,48.80,52.94,28.48,43.16,34.08,49.32,16.10,15.72,14.83,13.30,22.90,16.38,19.38,15.98
2024-04-10 00:10:22,45.05,46.23,49.27,53.13,28.77,43.67,34.04,49.48,16.08,15.68,14.72,13.29,22.84,16.37,19.39,15.90
2024-04-10 00:12:27,44.79,45.98,49.43,53.41,28.90,43.40,34.13,49.66,16.32,15.89,14.80,13.30,22.80,16.57,19.40,15.91
2024-04-10 00:14:32,44.08,45.33,49.18,53.11,28.91,42.86,34.20,49.61,16.57,16.12,14.81,13.30,22.80,16.73,19.36,15.90
2024-04-10 00:16:37,43.28,44.61,48.92,52.85,28.78,42.29,34.07,49.54,16.79,16.35,14.85,13.33,22.81,16.91,19.33,15.90
2024-04-10 00:18:42,42.70,43.94,48.62,52.77,28.79,41.87,34.41,49.61,16.98,16.56,15.00,13.40,22.80,17.02,19.07,15.87
2024-04-10 00:20:47,42.14,43.35,47.93,52.18,28.73,41.48,34.85,49.52,17.14,16.69,15.11,13.47,22.80,17.13,18.79,15.80
2024-04-10 00:22:52,42.05,43.20,48.08,52.25,28.63,41.38,34.37,49.35,17.01,16.58,15.02,13.38,22.80,17.02,19.14,15.88
2024-04-10 00:24:57,42.35,43.51,48.06,52.23,28.41,41.70,33.88,49.16,16.76,16.33,14.94,13.30,22.82,16.78,19.24,15.85
2024-04-10 00:27:02,42.66,43.77,47.73,51.83,28.33,41.90,33.58,48.83,16.55,16.15,14.87,13.23,22.76,16.62,19.31,15.84
2024-04-10 00:29:07,43.08,44.07,48.03,52.55,28.38,42.10,33.79,49.12,16.40,16.03,14.95,13.21,22.70,16.52,19.15,15.80
2024-04-10 00:31:12,42.83,43.74,47.38,52.18,28.42,41.84,34.39,49.23,16.54,16.23,15.24,13.37,22.70,16.67,18.87,15.80
2024-04-10 00:33:17,42.76,43.64,46.97,51.79,28.39,41.73,34.23,48.93,16.51,16.19,15.25,13.40,22.70,16.67,19.04,15.86
2024-04-10 00:35:22,43.04,43.95,47.46,52.09,28.35,41.91,33.55,48.98,16.38,16.06,15.11,13.40,22.70,16.60,19.48,15.90
2024-04-10 00:37:27,43.42,44.28,47.47,52.27,28.34,42.08,33.41,48.97,16.24,15.93,15.15,13.30,22.70,16.52,19.44,15.90
2024-04-10 00:39:32,43.67,44.59,47.41,52.07,28.26,42.23,33.22,48.77,16.11,15.77,15.03,13.25,22.72,16.43,19.61,15.96
2024-04-10 00:41:37,43.75,44.79,47.98,52.68,28.25,42.35,32.86,48.77,16.22,15.86,15.01,13.23,22.80,16.52,19.69,15.98
2024-04-10 00:43:42,43.20,44.27,47.17,52.24,28.38,41.92,33.70,48.97,16.54,16.16,15.41,13.43,22.80,16.79,19.20,15.91
2024-04-10 00:45:47,42.43,43.62,46.00,51.65,28.39,41.37,34.40,48.81,16.85,16.41,15.80,13.57,22.80,16.99,18.79,15.93
2024-04-10 00:47:52,41.58,42.78,45.27,51.10,28.23,40.78,34.57,48.51,17.11,16.67,15.98,13.64,22.80,17.16,18.73,15.97
2024-04-10 00:49:57,40.96,42.16,45.15,50.98,28.13,40.34,34.23,48.38,17.30,16.86,15.96,13.68,22.89,17.29,18.95,16.01
2024-04-10 00:52:02,40.76,41.87,45.20,51.02,27.96,40.14,34.17,48.38,17.27,16.84,15.90,13.62,22.90,17.24,19.04,16.00
2024-04-10 00:54:07,41.28,42.35,45.73,51.26,27.96,40.55,33.34,48.31,16.98,16.59,15.62,13.48,22.85,17.03,19.48,16.06
2024-04-10 00:56:12,41.90,42.87,46.22,51.48,28.04,41.01,33.00,48.16,16.72,16.38,15.42,13.40,22.85,16.86,19.57,16.10
2024-04-10 00:58:17,42.44,43.26,46.32,51.47,28.05,41.34,32.77,47.93,16.55,16.24,15.38,13.42,22.80,16.72,19.60,16.10
2024-04-10 01:00:22,42.18,42.97,45.84,51.11,28.16,41.24,33.31,47.96,16.66,16.39,15.58,13.50,22.80,16.80,19.22,16.09
2024-04-10 01:02:27,42.38,43.18,46.22,51.50,28.17,41.35,33.41,48.16,16.55,16.25,15.41,13.40,22.80,16.75,19.35,16.09
2024-04-10 01:04:32,42.82,43.66,46.88,51.93,28.20,41.68,33.05,48.19,16.38,16.07,15.18,13.32,22.74,16.63,19.57,16.10
2024-04-10 01:06:37,43.29,44.13,47.24,52.14,28.30,42.00,33.29,48.33,16.24,15.94,15.16,13.30,22.76,16.57,19.36,16.06
2024-04-10 01:08:42,43.58,44.48,47.18,51.93,28.28,42.18,33.58,48.32,16.14,15.80,15.14,13.30,22.71,16.50,19.19,16.01
2024-04-10 01:10:47,43.23,44.16,46.70,51.71,28.22,41.88,33.76,48.23,16.32,15.98,15.28,13.33,22.72,16.62,19.05,16.00
2024-04-10 01:12:52,42.50,43.50,46.02,51.43,28.23,41.40,34.39,48.38,16.62,16.27,15.64,13.45,22.70,16.80,18.68,15.93
2024-04-10 01:14:57,41.81,42.92,45.70,51.22,28.21,40.92,34.23,48.42,16.89,16.46,15.66,13.50,22.74,16.97,18.87,15.93
2024-04-10 01:17:02,41.22,42.38,45.42,50.91,28.15,40.60,33.88,48.19,17.12,16.68,15.70,13.50,22.80,17.13,18.99,15.99
2024-04-10 01:19:07,40.82,41.93,45.37,50.97,28.22,40.32,33.99,48.35,17.36,16.90,15.81,13.55,22.80,17.28,18.98,16.00
2024-04-10 01:21:12,40.93,41.99,45.55,51.20,28.29,40.45,33.61,48.18,17.22,16.82,15.72,13.50,22.80,17.20,19.22,16.07
2024-04-10 01:23:17,41.42,42.39,45.55,51.00,28.25,40.74,33.37,47.93,16.97,16.59,15.59,13.49,22.79,17.01,19.30,16.03
2024-04-10 01:25:22,41.89,42.72,46.09,51.14,28.16,41.06,33.07,47.94,16.69,16.39,15.34,13.39,22.76,16.82,19.44,16.01
2024-04-10 01:27:27,42.37,43.19,46.98,51.75,28.20,41.41,32.61,48.10,16.53,16.23,15.14,13.31,22.70,16.72,19.78,16.08
